"";"Producing";"NatRes";"Construction";"Manufacturing";"Services";"Trade";"Information";"Financial";"Professional";"EducationHealth";"Hospitality";"Other";"Public";"Unclassified"
"13179";0,901487975261296;0,0858998713426167;0,525724389358774;1,25558368178286;1,02629275203401;0,857102255220207;0,228853663515748;0,620456723835332;0,397319717848958;1,28969555664494;1,03793807125282;0,830973520119321;2,97034265472151;0,564539396098321
"13185";0,91586057295157;0,44988550151533;0,996291419641755;0,953264628359634;1,04063084815372;1,1000897007727;1,56050780110025;0,66526110450939;0,571494085631777;1,18467537605114;1,31316017483117;0,688526912654251;0,523398072976958;0,484661344764346
"13187";1,38202454270204;0,582962325572166;1,06495791690705;1,70199206943599;0,934627121752861;1,33917404709127;0,236255479297213;0,492110025656404;0,466592892684979;0,668625680295878;2,01325382837112;0,506166920197577;0,288113406173803;1,47642235514725
"13189";2,08316162283819;3,31402426863558;0,927368966431307;2,53288952286212;0,821314770125721;0,93169299142024;0,498334853863769;0,440227505001355;0,302851862712945;0,993843020158677;0,71746339903711;0,835282833177255;1,42506414011655;1,08132812291179
"13191";0,56011149208102;0;1,01059827040273;0;1,35217755923214;1,24494459407268;0;0,258883387320502;0,411549092985481;0,11946315497998;2,36330022854826;1,15826451665107;1,07021972224838;0
"13193";2,17748638265514;6,75334014385764;0,67739832241858;2,25200077241425;0,880103894606023;0,737775969816079;0;0,430828323675164;0,150468565374101;1,17017742007851;0,385202986087986;0,416448063039506;1,656437981754;0
"13195";1,22651264759974;1,67636096628872;1,85209590823445;0,801737832884571;1,03963718649819;1,02542742874665;0;0,657152405248747;0,563942674692833;1,63755973471772;0,366246726288466;0,4558149911359;0,117534832549079;0
"13197";3,25179744863022;12,876302837152;0;0;0,870936464050599;0,704350971548927;0,867047682319959;0,322504128083423;0,19225781939489;1,45514153902085;0,302081453375723;0;0,362110991456355;0
"13199";1,4472042919277;1,91548306668377;1,21656437187853;1,50284799959139;0,98430731685048;1,05344470781248;0;0,555571849664373;0,138411506341224;1,63711334957696;0,450258500753508;1,22428615718453;0,274659025659274;0
"13201";0,454221446706176;1,85394471205018;0,649115245546056;0,107638886937469;1,12656060515605;1,26769955905303;0;1,22711402851886;0,190834578317104;1,75889990977607;0,513264452529536;0,447349964531235;1,83309486572713;0
"13205";2,72618589199041;3,57998152205605;0,245523041756007;3,98947662258877;0,701284757608945;0,830322352087644;0;0,464872391088657;0,349284061490497;0,79027296121503;0,340624998816612;0,35411919904181;2,13200040703846;0
"13207";0,734577609907909;1,45612192894799;1,33136012973957;0,277946866400793;1,17649209852463;1,12315977616406;0,10645894029388;0,566747919933022;1,00424035591065;0,352411882562068;0,908172912644367;0,599982501036632;3,21787701326295;1,31307196353094
"13211";1,6957837638754;1,34906624914478;0,983418309011195;2,16274575419645;0,979435194300054;1,08223567586776;0,334003690678681;0,590115703401778;0,750713936733386;0,260242883648145;1,47015307552495;1,39473810742651;0,136321943996187;2,49674225367081
"13213";3,1545615176123;0,641421736712582;0,227160137924661;5,24472513990761;0,623482530139866;0,68542281616441;0;0,380888242490075;0,550590583723811;0,655936856317251;0,608296252673614;0,279070379055717;0,993692862840914;0
"13215";0,691275717498565;0,0844400073084068;0,651789560420358;0,819447012948297;1,12142425152934;0,840378634664957;0,647799005181173;2,24800487986654;0,738925175655867;0,942840131833487;1,17383545324015;0,921212134525112;0,834358086181645;0,839941672710511
"13217";1,72453821326145;0,139260036877115;1,17069543021369;2,31316756444462;0,90534300011541;0,916618368359341;0,821057815470017;0,343666424492742;0,728538602979864;1,13984910819768;0,870702629618695;0,563509618124073;0,120479759933969;2,40526240392372
"13219";0,700707375564392;0,652666363232737;0,959172351889373;0,565761334339404;1,14900265168745;0,990976455371032;0,344509337326979;0,999140304651287;1,27465899633003;0,799793963936069;1,15576702832194;1,2965087953481;0,102175486051113;2,29908519094077
"13221";2,18432688877177;11,816310295902;1,87565965156073;0,726044719220187;0,885077743791631;0,617367139837175;0;0,528076934873442;0,461718583809949;1,37945088956116;0,407347539467779;0,427806295630145;0,0790573704544088;0
"13223";0,909128364819299;0,137340375484856;1,87725964856244;0,498102798656235;1,06361979486624;1,13127683849157;0,431412052642161;0,441875925154991;0,677321348221343;1,18747779658106;1,42016641747367;0,752127600483301;0,125145164841684;1,97464854811621
"13225";2,56303585923375;3,38295414333322;0,896227306022722;3,37263954800576;0,802340055918618;0,981954396065705;0;0,324003292671621;0,44239205771495;0,358454860867184;0,833901114970764;0,500003905118176;1,36367054229888;0
"13227";1,25448544355164;1,56464246676771;1,101822137467;1,29238137066828;1,06153531059284;1,07593126267387;0,25966320910809;0,913828031023751;0,49309807878487;0,901784667894028;1,1138527172312;1,24137585438885;0,0500514938463085;1,47817110261156
"13229";1,67089259051975;3,30954545927458;1,78600635441187;1,33310476713096;1,00112062723176;1,59652886884424;0,493700580464312;0,508528248340238;0,310639651505387;0,437763404263785;0,947981217936568;0,583623445790094;0,132171483730714;2,60228087550472
"13231";1,98159453245233;1,08738215830826;2,58080019899358;1,80339166262397;0,88856050416606;0,934351413728752;0;0,485185273778397;0,620169385001765;1,25417400579354;0,458434586941132;0,394386755199841;0;0
"13233";2,26197750441412;0,185341135626421;0,675564261714785;3,51844422438304;0,80934505384115;1,13515378555445;0,210315485835576;0,358285329680644;0,433394900400751;0,749032101577494;0,889896161861559;1,18636783842662;0,0860787701005729;0,48422188442936
"13235";0,76206079660481;3,72540564289588;0;0;1,27286416295878;1,07136791765454;0;0,71881517105161;0,255918645164673;1,55230338569545;0,950535495082169;0,191076170100479;0,0252216610964625;0
"13237";1,46019478184247;4,10002709047821;1,65653589857117;0,905322101792709;0,980176023037141;1,15982901220011;0;0,576478494357857;0,255143194726489;0,954693740655117;1,02327735718632;0,364193984566523;1,5998016085977;0
"13241";1,19832494061109;2,72771125055126;1,15273167857425;0,968002684030158;0,98276040204068;1,06724102322476;0,164674193230644;0,598905089150831;0,23531632597857;0,989106629952;1,68068779486128;1,17850499384238;1,20354496112975;1,20361655496661
"13243";1,93735372067617;10,1377939697673;0;0;0,984116001996765;1,14410098232156;0;0,49207695819063;0,174307682812941;1,72901776009318;0,408458835671407;0,311980658864053;0,0600553402087819;0
"13245";0,73424206511794;0,17947303978902;0,802752793144996;0,792816328137506;1,07274958168734;0,813075693840153;0,876242104447987;0,474507079040714;0,925109189393545;1,57182424748014;1,01234643675021;0,84624035755522;0,635774773116745;0,41286757947968
"13247";1,76013515371053;0,100170543898239;1,93203816259837;1,9524393649756;0,893550603389648;0,966682815581928;1,40755246109871;0,703282107155403;0,600835709909454;0,954723521373554;0,947481604284591;0,636534465543123;0,25453111059059;0,954548443416579
"13251";2,38905721547908;3,4825524166849;0,795096969969014;3,11035234659311;0,761677851724074;0,698104660513096;0,799554166490954;0,564033473502281;0,236389214683617;1,02055719336661;0,406831477866598;0,672941296411934;2,15898632112361;0,566767621915879
"13253";1,16454674590835;5,84566908686524;0;0;1,0399826425247;1,26505910801792;0;0,679524941758891;0,491897960491169;1,43287572861885;0,613761890567511;0,855237233590423;1,48962308313171;0
"13255";0,922343010244174;0,107492435728115;0,418505254299124;1,34859877217961;1,02288151287597;0,801305786757484;0,235821867698024;0,448407713919068;1,18766181302129;1,47047952933434;0,737573175782299;0,594057033849841;1,14449711814508;0,568355586348431
"13257";1,79673891991322;0;0;2,68906208576618;0,914559552506035;0,902160181763752;0,356038198228919;0,460542812928215;0,855459479372544;1,21612133641772;0,729238175644366;0,608882207358667;0,10208885887464;0,568041773589228
"13259";0,481751414498523;3,82338190213068;0;0;1,30888187591903;0,524782528219424;0;0,518709123053588;0;1,86617719822782;0,265794933127347;0,5988095571855;3,28092094348313;0
"13261";1,42799898760562;3,67539783651161;0,385823657698059;1,63811899373259;0,966223410358444;1,07286511006674;0,425938764359009;0,463739991678372;0,230214578185008;1,46686421133691;0,787273574391996;0,481305365544708;0,600370949600512;1,53228783824166
"13267";1,39309857614338;9,29402123273926;0,824133250496967;0,373455118333797;1,06982274401999;1,00419676655433;0,286444675665803;0,710299961993313;0,278443009806955;1,15065153747075;0,249761837657611;1,14170349645554;1,2180491625037;0,856491763454024
"13269";1,5284125988295;7,54258966919518;1,63759261387292;0,448257838886342;0,941564263702079;0,969124492204094;0;0,437738664241549;0,438876862730669;1,56281812663454;0,310802965152975;0,50775329890801;1,17289182806705;0
"13271";1,82165203325463;0;0,404049949547395;0;1,07133812373967;0,823853079544987;0,361142042878461;0,671645873852901;1,74549185433848;0,748949663529775;0,599508338902821;0,447120200810366;1,54105025792036;0,129111624331667
"13273";1,55428909782394;3,33737577793925;0,437149793262255;1,88621750459926;0,91831194887475;1,31450021263417;0;0,957369559105791;0,130791583048115;1,03706477793959;0,574888624271273;0,340833397664118;2,05751096609613;0
"13275";1,20778237225747;2,17170492237829;0,458901527169681;1,47031254234706;0,997541947678028;0,814720753159883;0,175427440229151;0,617769731835476;1,10836921556558;1,36222231690121;0,69883350531534;0,93451647623346;0,204570961764945;1,19895230162364
"13277";0,744584371745536;1,41029036715647;0,534934553513643;0,752168220986251;1,06259185416589;1,29556968707234;0,435126122990507;0,483735772115906;0,614839707334652;1,3413773782498;1,11375171593142;0,510914945311323;0,858877478953756;0,459732379537999
"13279";1,36939222525762;4,00724394558987;0,827386363626853;1,23080176218951;0,961855051026315;1,13310214329395;0,295700209772949;0,429685091905147;0,696479031631311;1,36459891593868;0,722128168657777;0,62283222858194;0,0987962238461725;0,421452711304982
"13281";0,453612093582117;0;0,661636040175591;0;1,21428884925844;1,03767245448012;0,393925841044482;0,921003761119356;0,436742550305106;1,50288614962936;1,65039623307712;0,200309026916195;0,0763833176571704;1,38820248084909
"13285";2,22904144334162;0,0751607377006386;0,790308490053775;3,41527908739365;0,805914301557737;0,818882627788251;0,428879303959383;0,527518509334531;1,23304547048531;0,73347087465946;0,586553461027654;0,670769399749069;0,0900667347208001;0,490911986719746
"13287";1,34590535122507;1,82627355441001;0,0772327319131214;1,98435946079121;1,0893079932403;1,43047418028782;0;0,749244948323961;0,621273721515325;0,378093418212019;1,03205702617519;0,236047459592674;0,612769648352631;1,84036577535017
"13289";1,83554974294949;12,6901815056946;0;0;1,00774250229087;1,14754208664445;0;0;0,0887912220479953;1,75388636035555;0,315321295412845;0,469886486673866;0;0,759839796192714
"13291";0,773928488752849;1,38626101725352;0,861522120132476;0,623124588418878;1,21221602646884;1,34750569672962;0;0,558251487018804;0,70218897264949;0,847185736172239;0,904689997524392;0,618931600020355;0,432951637453529;0
"13293";1,61659564635197;0,234586449949515;0,856780177410947;2,28633470866099;0,952513081393073;0,828963052718234;0,522713144031411;0,731800179534188;0,404596429762752;1,35844613580628;0,708371802010798;1,08287516151074;0,136440142431113;0,895441697603026
"13295";2,44428330500822;0,117700952186025;0,340301818699782;4,03579871034721;0,809276126166716;0,676568466721251;0,186985290675531;0,620276170710836;0,205334780786701;1,01816187777895;0,811550107412985;0,861549796465726;0,417552781397695;0,470671339178623
"13297";1,71134444656379;0,418992029154845;2,58743572852744;1,44383835438983;0,913858831365704;1,12322301372727;0,280669091499215;0,46465100853117;0,664521580072741;0,98165295114701;0,899591384758085;0,524081491583474;0,172944194986429;1,98627413737855
"13299";1,08761575748808;1,40978316916073;0,710686057840188;1,24928994883285;1,02446082081226;1,11862815657861;0,434292421326512;0,513877947598047;0,50429216180572;1,30187939508144;0,871862032266369;0,900410191794707;0,902939448299957;0,85394959080403
"13303";1,21473226259982;3,03832169678285;1,16231683667466;0,938212114188626;1,01793374937551;1,14362894030312;0,143158318993488;0,54846145465713;0,716349619635636;1,20421693609662;0,536027778346245;0,616332546934354;1,0283566548736;0,353144929862453
"13305";1,7122463342938;0,933080018663434;1,74802089058592;1,83111604411581;0,918227011227275;0,946863272251272;0,611973156560351;0,50728407335542;0,189546393709473;1,08130589312097;0,704140042566187;0,659909425944557;1,94486105059378;0,670943948150595
"13311";1,43348450130539;1,59240401651718;1,52658219930087;1,35923981750416;0,962604029158901;1,15242927418291;0,350575236172691;0,497447201707497;0,32150079706272;0,837381469601839;1,62016759109307;0,968355766642964;0,509734525745755;1,60148863393771
"13313";2,34828186029824;0,11370788185702;0,40109290292889;3,8353721115257;0,765783913904074;1,31050426557873;0,140684097188784;0,290747635769438;0,618733091395136;0,701893673964741;0,535715165886346;0,45095153494294;0,628920275538297;0,718724969237145
"13315";0,505835968998715;2,93499037101818;0;0;0,935300629723894;1,77807608144583;0;1,76848244140111;0,142605794412171;2,69099625747906;0;0,233589951426903;0,143889165984827;0,566597293554672
"13317";1,72201137724655;2,00150494369425;0,752228051550704;2,22755465451473;0,908755577442333;0,969395272867788;0;0,654220537180978;0,217842001304691;1,25653030615518;0,488090143740456;0,56938963177291;1,80663438216119;0
"13319";3,58662689555931;25,7614771589641;1,58604990390408;0,951295188641261;0,585166108773028;0,755638096529849;0;0,192381519282804;0,526208386759806;0,680245736960537;0,0645348999747771;0,670394249384592;0;0
"13321";1,59767967767761;5,24856149116639;1,08715387517401;1,26965955784143;0,903368698571174;1,08990695820151;0,233369916191292;0,580498312536928;0,252267045465559;1,12038054732415;0,608006182239687;0,850448708016282;2,11374740885033;0,959466918220443
"13999";0,000200844786253148;0;1,97296466844826;0,260900401497532;0,0215782043376062;2,44831321825523;5,65252691327928;2,22446132132308;5,57065819172741;0,452368227479184;0,566467641638822;0;0,0941134400584751;44,8383973450793
"15000";0,643052946888675;0,711316514326293;1,16302899012711;0,340645469683248;1,07302464727072;0,995996008784601;0,622618390552501;0,739580052349358;0,96635019943938;0,926335602063095;1,60320204539258;1,279900852632;1,26025834374373;0,203759736022261
"15003";0,644180284997119;0,323634282244939;1,16748317417891;0,406118497508755;1,06415632299954;1,00044813528883;0,77166862630654;0,778895680592021;1,03645208210889;0,987940641814735;1,33883766913755;1,40837460656231;1,34584381747659;0
"16000";1,27458593692904;2,87663592563532;1,16358143557129;1,05429493603154;0,959367814658322;1,01175550890315;0,674048734513474;0,750059896671036;0,828849040406026;0,981075376948371;0,949160879086376;0,820561120028547;1,28812394798331;0,0517887433140888
"16003";1,59356009277725;3,74345635774646;0,865757797251039;1,64365468386018;0,906761207953814;0,882044377745161;0,637181950938275;0,399944329051783;0,306123449006115;0,645048345005083;0,822689915576437;0,621006442295422;4,44072081113244;0,654920536449213
"16005";0,74966876814234;0,360594710883579;0,958401475539969;0,701023689853526;1,05701548482801;1,0502237393178;0,597563242646091;1,17910954754059;0,845689413490616;1,07452918279037;1,04409505618503;0,754801860285129;1,52382592408599;0
"16011";2,12392600141562;6,97554437010184;1,2564626913787;1,79460238621036;0,827776058937887;0,927118371991607;0,11067573452167;0,464940112768218;0,253109829643116;0,872399927068544;0,692873534798677;0,728303207561588;2,05145248062495;0,24089685818958
"16013";1,1293580575364;0,775016298202995;2,55224864713618;0,39165988738577;0,986904241953212;0,763865754878015;0,624235785674245;0,718373677132389;0,928388611429143;0,569589906533507;2,25062212591378;1,18784175141878;0,956394108755949;0,0567172562494843
"16017";1,71838126039784;2,03212201280176;1,17666529350141;1,9767334766518;0,797217762233801;1,10776377477492;0,840921759836356;0,629582918640345;0,435615532691093;0,865632446715291;1,3886680032146;1,21824468221938;1,35226949111046;0,0295498216261615
"16019";0,91836512356012;1,11565837216869;1,18672144384194;0,736866185961343;1,02865296164887;1,32467230789049;0,78917687890176;0,629317596475679;0,726201519124411;1,02611826616191;0,989542275821305;0,935539057028311;1,02623022746634;0,00784664444616865
"16021";1,87220869255455;7,42292435760506;1,15298770862722;1,33931201130596;0,884938452346083;0,891596203484261;0,117532307214666;0,364307667586761;0,41119149868019;0,920072744356723;0,517878499023737;0,486970024041192;2,74880552136141;0
"16027";1,93389807414547;4,44419975840366;1,68636934713681;1,65309439841445;0,840889026798502;1,10481499758953;0,588961393912666;0,501886156223534;0,504761560794479;0,951200497991299;0,67751887390488;0,880492009678626;0,920767949628848;0,0320295006082458
"16041";1,37247451854116;5,34094364282688;1,15150503632557;0,826280489571261;0,947705425356599;1,46242362736854;0,846636955335026;0,454299600388702;0,225688714543907;1,05922880984925;0,760323658072794;0,649293812018625;1,29262030942659;0,228250907300626
"16055";1,09148623588919;0,496404573747778;1,50797674765324;0,962057594967239;1,00401635874505;0,968710619338467;0,502182008637401;0,852117844559936;0,666468721814129;0,991634019964868;1,50128638029074;0,771204153684785;0,927471211168791;0,00655444208765378
"16057";0,824959091788952;3,01937559129587;0,912062649668178;0,405179690476472;1,03601872364216;1,14707680611986;0,706660032407535;0,681012369396953;0,616599918295473;1,00681587679572;1,54210110826196;0,787109431263818;1,34723655764088;0
"16067";2,83854917121409;14,6457126370295;1,00506519837924;1,87193460460299;0,571037959251358;1,2340220976409;1,10649127096495;0,309283894138256;0,20324990615641;0,772927761784452;0,677483647862058;0,838972795416909;1,14844262662533;0
"16075";2,38320588534815;4,55965502300829;0,899710628062249;2,85776380337891;0,725474672268572;0,878419874071847;0;0,869140636759855;0,805568880623796;0,950354256225416;0,377120795297081;0,113160409590249;1,19545318679802;0
"16085";0,741193031436992;1,54800519034636;1,6477539776946;0,0954114612271381;1,05799121163745;0,902235281931558;0,562110661654587;0,836323134332127;0,182510846171764;0,574536279042672;2,55683170387052;0,755407967905485;3,05185503745182;0,577759328450135
"16999";0,878264905823608;0;0;0,679622500584938;1,13751101640914;1,19002457364793;2,32662893037014;1,23410961613734;2,92307139495519;0;0;1,0794819942684;0,242385196075668;2,66063072500644
"17000";0,94963113133636;0,339547628741051;0,800899753582693;1,14090504091968;1,01699555246707;1,03393887345027;0,875387502972509;1,07393252060706;1,08167419358162;0,972760973331448;0,928225101068475;1,07574788219967;0,863170255442391;0,71864256204872
"17001";1,36273112631684;0,779634775885961;0,784583994743382;1,79304419214691;0,945472083437556;1,23400190508995;0,634067523975986;1,15867272377118;0,367401440495273;1,03934535035942;0,851662291448562;1,16445766792171;0,732478791058499;0,167414159487794
"17003";1,51548865499645;0;0;1,49170764194822;1,05789455225017;1,33100223950995;0;0,351846058221955;0,145912860240307;1,37728442622972;0,629629863358906;0;1,16799288205872;0
"17005";1,60006741942401;1,02240611037639;0,836238731767935;2,13502142820064;0,945966410327212;1,07659437384113;1,08163849642468;0,549708110580308;0,0934033698321324;0,901374672082207;0,703210632239422;0,718820978738244;2,40625563288378;0,440297172887242
"17007";3,44904354783164;0,678756895139325;1,32092496999205;5,133454953729;0,567171299406086;0,850393858039438;0,342614231470808;0,236105381335718;0,217507994756168;0,535763230415216;0,536419400005772;0,929159297348496;0,769792870777881;0,196550126824146
"17009";0,384155586581641;0,386198214946338;0,968268683221417;0,0559065927576885;1,13746486357335;3,6837071166845;0;0,2396179371629;0,180743908192596;0,334450686901943;0,254621408521968;0,311977863739171;0,472202330092295;0
"17011";2,09107369557396;10,1924964327078;0,789362170655421;1,45299210798772;0,817656687379685;1,3435094566432;0,241244508324499;0,471095586601002;0,332660751658589;0,856278158091578;0,516583992111178;0,682359920827246;0,996505953664336;0,247960543412525
"17013";0,877598821661609;4,66802753273752;0,892085651057117;0,22714291850765;1,0954591355825;0,962380535383683;0;1,83355482281093;0,191764308307334;1,38575881321553;1,25618030116637;0,527708444722843;0,2167088881763;0
"17015";1,57090519278099;1,26022668164394;0,886697974434977;2,01539130317626;0,908010523474346;1,26791210828283;0,502257854995156;0,840681610775819;0,355764907859162;0,803759598582345;0,754634968980585;1,77357801111927;1,25856808257004;0,51624027225643
"17017";3,37359528408552;0;0,680674173472595;0;0,877059874034201;1,45034794478228;0;0,954683095012232;0,457867800919774;0,886927682979705;0,286540387547135;0,405603576468194;1,1081963593813;0
"17019";0,980995949896221;0,380219824835629;0,899500277148983;1,13289330939843;1,01197717347351;1,00140628738518;1,49188916323975;0,905164443116984;0,699705002976341;1,06884608099753;1,23478632874896;0,86550554746462;0,961758388369148;0,116015483770696
"17021";1,27823918566721;1,06041574315991;0,656655458913752;1,67052021936155;0,964788027604227;1,11199084748152;1,01528830697245;0,703255578203857;0,551648126248004;1,29095085494939;0,743246707031397;0,657764019188977;0,725548288033801;0
"17023";2,62026969236139;2,42292156209439;1,65210665380544;3,20943602010441;0,719942413473995;0,759249895491049;0,279764061726324;0,631537132506267;0,375058875049689;0,680633708302865;1,04093703719246;0,412058866035555;1,16033967010901;0,47594887833466
"17025";2,89662039084412;3,9418653993009;0,311354112174451;4,18691266340257;0,564516494875573;1,06858002839064;0,844026425253111;0,712540744343968;0,229910950466537;0,991386396589598;0,472285345366656;0,784423606506119;0,708953570607365;0,233938888756468
"17027";1,65103514032479;5,04408097363521;2,02202712225392;0,870122899062843;0,891161349650372;1,1709293807093;0,128834945830627;0,709829981413465;0,285676627160566;1,13862253497146;0,816123835230706;0,930813914346619;0,92815712834982;0,26484319498552
"17029";1,19105969890386;0,209762926260774;0,786278191996608;1,5908096637149;0,975259843431186;0,848265642500553;0,846081573983167;0,620557678946479;1,10134218347966;1,28565727403945;0,714834877495553;0,818642835715638;0,654293749840898;0,604963994019515
"17031";0,682467311567173;0,0289232410395469;0,595214449660455;0,845491713651536;1,06504942991899;0,964735510502051;1,08001783745314;1,28696421830689;1,25669135168099;1,01018583648428;0,988565680848444;1,18224410285478;0,725436454425779;0,787427149154996
"17033";2,39838958383923;1,47219603686648;1,64802882523968;2,98806472790398;0,75922717245698;0,740440185584575;0,34787195414513;0,668897450839693;1,06945308935532;0,709533208299093;0,555728889090304;0,603627669916174;0,704258608277471;0,678751139061251
"17035";2,12387279096937;3,99443473599008;0,650365268513294;2,64393401757338;0,868854502397875;1,40810942913651;0,192879867640753;0,882438214325424;0;0,567335276666892;0,654605109481272;0,601546934429593;1,19219512214592;0
"17037";1,38673005043888;1,45420504208686;1,59784312248359;1,26134863759344;0,938800204332463;1,0268083676268;0,784219279906371;0,701278433263601;0,680749984211787;1,0791608501425;0,938337782101723;1,03124889112196;0,781746094625817;0,322977359688053
"17039";1,41469592446666;2,78244214017203;1,55760934756516;1,10642318529086;0,935302151831511;1,58088552340828;0,139040177469286;0,429896855130342;0,747640960739548;0,673559726179723;0,750137457842614;0,954465273954363;1,09603897929872;0,142910933811118
"17041";2,85495044855339;0,809984454311505;1,06487913278551;4,22304238253642;0,676926199889113;1,06391408111108;0,194270289645269;0,531461534565353;0,120430868305617;0,538668995807135;0,836869863045118;0,854015077488088;0,986699185951877;0
"17043";0,913767962567646;0,0824184148955325;0,923938006373934;1,0530034435855;1,02381525767453;1,1843673496426;0,769242362642193;1,17225287325685;1,51076994756641;0,758708777104069;0,797714349586599;0,941333306753653;0,384450262997067;0,563879691809584
"17045";2,84943109762354;2,10974097916036;0,603259348574909;4,25235444138118;0,700817439853577;0,740711825322342;0,460210513659982;1,40833095918069;0,236046657096345;0,861281080671397;0,526030077405729;0,482211495257648;0,0436820071297359;0
"17049";1,39368160727497;0,488262928226184;1,19848160648556;1,66309701511;0,93970760976068;1,27373050071445;1,27858935883473;0,569831045961453;0,300695009699444;1,05178561000479;1,10455901191748;1,14112113531799;0,465053198238167;0,0955770300265219
"17051";1,00827427700255;2,30171750941481;1,03454269359622;0,776915289664509;1,01289700004893;1,33170547044886;0,509786552898776;0,776031206218649;0,459134878077311;1,09947005533581;1,04302833474372;0,915283092638945;0,985674111815776;0,698638083323872
"17053";1,24756571229803;1,27151634388995;0,686837723882446;1,56424663501759;0,96955314959611;1,20126843098817;0,417577952203253;0,644013425739049;0,266487437837551;1,59908654353838;0,518486501207682;0,545513599169071;0,884740207097557;0
"17055";0,901105139010365;0,409073175817823;1,26377095809645;0,783767700378906;0,899365481107453;1,31896269998382;1,38625499184457;0,68750230091136;0,412655244628468;1,22531891868423;1,15353458847208;1,60936689220723;2,10167163421927;1,56147628764152
"17057";0,671380349975692;0,998009707418054;0,958057460698786;0,456610461597252;1,07293663777086;1,18563756810616;0,564325293664308;0,912442143337927;0,182165858719677;1,5758996342429;0,841207799342002;1,12439968481914;1,46941130451017;0,757597536481465
"17059";1,31048495357381;8,28580978970861;1,18949426954832;0,195602976108293;1,22548571378188;1,98779683444441;0;0,436290602831493;0,322016886294648;0;0,453306151716067;0,908866919413032;0,233272204538131;0
"17061";0,68033154266969;2,51096593787917;0,642483417959982;0,392419278948085;1,07481168810652;1,36885050654969;0;1,19697438571313;0,193257210268937;1,28912036966234;0,745664219122179;0,640907306640911;2,31835738857554;0
"17063";1,14930129832687;0,304465791677535;1,93247740115117;0,855883819887357;0,98304267936703;1,68582363682202;0,259743347709016;0,700446124246761;0,388766860110749;0,981316130283759;0,824130720684969;0,855120384518001;0,693635745061056;0,636631200080587
"17065";2,72338610858467;20,1352105006391;1,19770179015661;0,628291149299251;0,755832761873868;0,774840152474351;0;0,733441689121383;0;1,03804265217422;0,55854528261741;1,25732018441707;0,0784300916000227;0
"17067";1,41120030120775;7,39499419229316;0,894593595395393;0,688605467008184;0,937971202538637;1,03983567600707;0,555405653621141;0,956586757302736;0,298070301705353;1,15781975716762;0,875224937584638;0,540282856057076;1,61866219210594;0,0992813319801565
"17069";0;0;0;0;0,463478996587375;2,78473276336806;0;1,16349829443466;0;3,07108316625546;1,0385337824104;0,508990273422987;3,03082014616554;2,05768348627904
"17073";1,50024756392906;2,03244094305817;1,45974651783929;1,43800198586023;0,927714171300264;1,16056482342162;0,522617136259373;0,760447440617021;0,347895903798416;1,06969263122981;0,667495756346399;0,835684940730051;1,51412161673055;0,810817113989107
"17075";1,12578346803872;2,2991641495564;1,49256171389288;0,723327263082827;0,985416893096133;1,34889855872106;0,609076362075474;0,713526594313666;0,180074207536513;1,45542198821466;0,695057326188232;0,609775317839807;0,920020825860063;1,82544059776126
"17077";0,832083638415664;1,93451214409589;1,09473305445812;0,4993313601955;1,04194290597193;1,1248457175677;0,857934225492178;0,817112435401246;0,604114165641173;1,27688997988196;1,15629934764614;0,845473751147254;0,814512776285243;0,0794878521972352
"17079";1,42063312012878;4,72774386652037;1,11308525055605;1,03606479603167;0,993823594662111;1,60828319903611;0,260350489727731;1,00360510430503;0,227420097761639;0,620913094599375;0,864381717427101;1,97376576608788;0,108731936990135;0,38923406334001
"17081";1,56298378288069;0,350956888754221;0,416403665638161;2,42163354847416;0,907579137147124;1,33912006580858;0,278362778548497;0,684456130231253;0,355776333044773;1,08515463296015;0,851939314132065;0,714827538607403;0,562754234478878;0,324091643080774
"17083";0,824776098380947;1,33587145033626;1,31650562772759;0,463549506308596;1,02191650400791;1,3482816043955;0;0,735812071247233;0,526040852233026;1,0179145751194;1,81810570525575;0;1,09682178908791;0
"17085";1,44962487837465;0,793468753128835;1,4608052416042;1,56043861246851;0,930378362962044;1,02289858975812;0,363945940726896;0,607059275045919;0,437970037649315;0,66172109414492;1,85549337160296;1,576903077478;0,87398393616935;0,374077875853804
"17087";0,629998249509607;1,89932449658641;0,764971820853774;0,340057420658054;0,921606526116174;1,2691559082429;0,265262117319387;1,59098927298421;0,460747375324975;1,47942435535683;1,15590386931622;0,921709127933299;2,21566426522985;0,817940344600074
"17089";1,37671776304984;0,313700815233107;1,04383458123083;1,75053651175746;0,940640499021115;0,928210806771284;0,791212135706494;0,740701540572444;1,0461806671531;0,939267491127453;0,99577909451605;0,898379225386383;0,638508932448161;0,614040971144293
"17091";1,19070792148848;0,744731512011552;0,637796195087055;1,58280355252894;0,978728171727993;1,20208894598702;0,491651094888056;0,749901545803765;0,496718658090047;1,29616035816018;0,80581137899225;0,917978114540685;0,615994722265407;0,795879448335691
"17093";1,12637735002388;0,227790575100487;1,08224100787144;1,30846929673841;1,00487848064157;1,33436349481858;0,212407159451529;0,470902330017665;0,481953176715988;1,00242379944818;1,25090205804815;1,20580159082222;0,556895636876434;1,15051379121157
"17095";0,653635982976162;0,796756561382493;0,498776960272612;0,718992081008946;1,07023796865902;1,26784682963534;1,25185559100259;0,571545338173323;0,32366719421949;1,49546602740702;0,970696596138068;1,04512560496362;1,12150213595349;0,0605508776673752
