STATEFP,COUNTYFP,FIPS,Producing,NatRes,Construction,Manufacturing,Services,Trade,Information,Financial,Professional,EducationHealth,Hospitality,Other,Public,Unclassified
48,313,48313,2.877677752,17.68589253,2.914466013,0.345644001,0.653660914,1.128410178,0.175466942,0.518049598,0.175084964,0.36507434,1.250081901,0.996333904,0.531290486,0.450879468
48,317,48317,2.255525631,13.58955958,0,0,0.727891633,1.631204118,0,0.533027656,0.216444844,1.504516872,0.534388658,0,1.079882326,0
48,321,48321,1.288713644,5.610483273,1.304922957,0.548317874,0.832202048,1.624922633,0.249726521,0.572805839,0.503834806,1.182879833,1.034680767,1.301199209,0.79186927,0.34223825
48,323,48323,0.557466331,1.404181874,0.292873179,0.564507011,0.943420506,1.368444754,0.234131157,0.612025515,0.177379266,2.126570493,0.888293413,0.317478262,2.092801699,0.374343142
48,325,48325,1.387637057,5.468700541,2.235892689,0.219492685,0.736110792,1.2354031,0.361663779,0.813755325,0.459257481,1.406334978,1.198561722,0.731596057,2.144330876,0.048751761
48,327,48327,0.974594607,4.746350142,0,0,0.757365183,1.803422118,0,1.602660335,0,2.079654775,0.510902861,1.35631105,2.313621905,1.265337244
48,329,48329,2.235280315,16.24731603,1.122989639,0.484315175,0.732492221,1.094412859,0.480858688,0.80403935,0.761032933,0.666768052,0.95764532,0.94838333,0.451623239,0.21865233
48,331,48331,1.552345111,2.805286375,2.703774012,0.695531682,0.778948369,1.064031165,0.461947657,0.888861306,0.618529052,1.51572669,0.748824928,0.728785263,1.146427592,0.073047365
48,335,48335,2.038759146,16.62307661,0,0,0.56292516,1.238464505,0.401815453,0.772199248,0.138596796,1.949863379,0.815255971,0.363237065,2.055708109,0.550668856
48,337,48337,2.220047275,13.4252579,1.029303402,0.99128119,0.649967668,1.119804107,0.318625564,0.644424707,0.307628591,1.255606163,0.953175047,0.945112399,0.848319659,0
48,339,48339,1.218856704,2.06486577,1.664818277,0.827855372,0.968863367,1.030885448,0.311886233,0.891092147,0.870005912,1.042343171,1.147808176,1.047249088,0.385401341,0.12627601
48,341,48341,4.598449196,8.51604538,0,0,0.584204817,1.281185735,0.289605296,0.412928997,0.313947983,0.860955847,0.730035147,0.846760116,0.869326828,0.198445102
48,343,48343,3.062286789,0.47196716,0.388372442,5.022336571,0.635768155,1.013850124,0.35458017,0.502824688,0.149058117,0.811508609,0.280001077,0.736233082,0.712662508,0
48,347,48347,1.5046454,1.362126851,1.320728089,1.638182948,0.912640034,0.973731981,0.304554383,0.704386492,0.554468505,1.15116896,1.16995094,0.739000875,0.642659915,0.112974283
48,349,48349,2.09673337,1.006345864,1.87435838,2.415575527,0.698951583,1.097418927,0.41478864,0.714274916,0.400146263,1.373326228,0.703298247,0.670770175,0.716021412,0.10105742
48,353,48353,1.973147591,3.983101925,1.505909881,1.901574477,0.701118283,1.138087129,0.288685086,0.6670472,0.306484507,1.126617747,1.221464801,1.61325901,0.880493546,0.359662818
48,355,48355,1.277144766,1.955107475,1.916364143,0.806019813,0.947975962,0.997622287,0.525921981,0.807732279,0.627293457,1.156529318,1.238879652,0.984454671,0.555810283,0.122480548
48,357,48357,3.545958594,27.46372742,2.418127524,0.121588569,0.533120506,1.183131718,0.351633832,0.519323292,0.162056843,0.157240474,0.713440907,0.876489133,0.51831253,0.255122124
48,361,48361,2.198070894,0.312279952,2.071569374,2.598697945,0.790597782,1.039677679,0.400217287,0.611735824,0.431392332,0.786495768,0.972724387,0.760329213,0.706885982,0.137119661
48,363,48363,2.258383778,7.625531253,0.923512843,2.105284831,0.661528046,1.121602111,0.15040075,0.597466487,0.314820515,0.967274386,1.260558461,1.084966716,0.929630667,0.692553228
48,365,48365,3.101112797,8.176892058,4.937691303,1.212688953,0.54963834,0.928459032,0.320788186,0.502295722,0.452791384,0.934206277,0.364556383,0.673523404,0.684990682,0.212721708
48,367,48367,1.802279448,5.655291683,1.791359402,1.158914237,0.777918748,1.266377389,0.428163098,0.55026813,0.552400124,1.040498791,1.003733526,1.17677226,0.6409199,0.290233806
48,369,48369,5.964572854,21.03636086,0,0,0.36044015,0.573818916,0.294610057,0.299243596,0.135677868,1.122614267,0.137940827,0.560817901,0.719310723,0.74538275
48,371,48371,1.633113668,10.27429401,1.369569022,0.316091021,0.698621806,1.393590388,0.144417876,0.849402993,0.301549894,0.991115859,1.167061267,0.569126365,3.12503025,0
48,373,48373,1.344079357,1.616590444,0.965395115,1.516149461,0.775838688,1.254291632,0.669522054,0.84143023,0.388392189,1.204619904,1.031908374,0.852839729,2.876666074,0
48,375,48375,1.15001222,0.774773628,1.019989713,1.291484325,0.888852633,1.127135524,0.54468416,1.154529605,0.654775448,1.297316728,1.038227636,1.04661406,1.09488101,0.088947764
48,379,48379,0.978796165,1.166065698,1.347675668,0.742553026,0.973720516,1.759154327,0,0.603442676,0.714370765,0.565966843,1.203323336,1.263759441,1.513679367,0
48,381,48381,0.990269347,0.980687772,1.718480801,0.585001996,0.989440584,1.65416633,0.727128907,0.822433707,0.628909891,0.557897987,1.438541231,1.438671211,0.680350515,0.129352766
48,385,48385,0.79979529,2.976396335,0.812072175,0.425144194,1.168394261,0.969925928,0,0,0.202931196,1.071827442,1.700096333,0.930730254,1.556156715,0
48,387,48387,1.569578746,2.942268568,0.930694092,1.701816715,0.94138438,0.768066215,0.245680384,0.639677121,0.50286268,1.834775242,0.254463009,0.435643093,0.197317618,0.776984337
48,389,48389,0.998339404,5.426581001,1.32510752,0.06364166,1.011213219,1.158428398,0.221238396,0.810567204,0.111196006,0.957436189,1.214009652,0.33749536,3.40022022,0.181917983
48,395,48395,1.611984692,10.19494107,1.056899129,0.469171005,0.747226995,1.619197636,0.15059832,0.580529897,0.194289105,1.247549989,0.999993777,0.612627045,1.458029628,0.11257516
48,397,48397,1.009873468,0.128480474,1.680300537,0.785733698,0.988619282,1.335109389,0.361831627,0.691415394,0.638917007,0.845156422,1.574605797,1.443608382,0.549657113,0.57216108
48,401,48401,1.968898108,6.946385525,1.68761393,1.287075142,0.731077525,1.038351422,0.674563309,0.747149132,0.814361656,1.18162987,0.658054445,0.805441976,0.65735236,0.523858822
48,403,48403,2.052019734,4.121277137,1.837252113,1.828295936,0.690504768,0.819918057,0.158401342,0.673353466,0.066902228,1.958574745,0.500860441,0.583000867,1.341985697,0
48,405,48405,0.915451707,2.400786311,1.147143109,0.535250584,1.024660817,1.415549166,0,0.464283325,0.136192429,1.777866589,0.476908892,0.36269268,1.290843416,0
48,407,48407,1.17619634,1.918107326,1.324348787,0.970670959,0.897907979,1.680928722,0.14925041,1.16580825,0.766690556,0.452352038,0.922221003,1.037204006,2.275134749,0.613621642
48,409,48409,1.94244896,4.383631162,3.204080492,0.822581549,0.836092831,0.908497199,0.434840935,0.431924568,0.52995005,0.970768323,1.081865164,0.643241069,0.922473711,0.203157511
48,415,48415,2.801612865,22.50186279,1.345596792,0.277792476,0.549268855,1.052985251,0.337710495,0.589417921,0.255371614,0.860910929,0.763054072,1.091987536,1.537881945,0.373812986
48,417,48417,3.776570085,32.46160396,0.425695483,0.794508563,0.545082055,0.690121659,0,0.627634296,0.122273959,0.581940576,0.469904483,0.448641018,0.082907567,0
48,419,48419,2.777649414,7.170260481,1.261630321,2.849348401,0.688777223,0.943735205,0.136977085,0.760167047,0.319929862,0.859708498,0.510356861,0.568360816,0.546895737,0.180211721
48,421,48421,3.630553611,34.42741796,0,0,0.422443444,1.02048334,0,0.546132396,0.139530737,0.896266649,0.464262405,0.391079529,1.138805827,0
48,423,48423,0.953873762,2.182341155,0.883639506,0.787787529,0.947918087,1.125818955,1.101238526,0.873370169,0.607048869,1.53736339,0.991991197,1.387308262,0.387737865,0.132104577
48,427,48427,0.239088436,1.482388899,0.208195309,0.045648108,0.917068825,0.83769314,0.532573537,0.422508724,0.233981891,3.230125984,0.601071681,0.318155091,2.371985965,0.275613944
48,437,48437,1.928443035,14.50512376,0.611888969,0.535957257,0.807009874,0.836747771,0,0.338939176,0.094656593,1.240786004,0.62233322,1.01855004,2.951945743,0
48,439,48439,1.082433573,0.792366543,1.074569156,1.129356305,0.988775119,1.241715627,0.617914005,1.042019795,0.825870084,0.940458135,1.055683509,0.972087314,0.567735356,0.088846362
48,441,48441,0.855934013,1.415110637,1.271943112,0.529325517,0.956531204,1.145734949,0.957591283,0.991306648,0.646636265,1.438969719,1.184433773,1.083015938,0.716986409,0.207392404
48,445,48445,2.292470103,17.66231226,0.452876201,0.720526843,0.599457451,1.135080008,0.307625598,0.442090326,0.384470042,1.242219913,0.717000163,0.786869422,1.833699488,1.034802406
48,449,48449,2.823906516,1.40443938,0.421333194,4.430685924,0.572748338,0.907681482,0.271799668,0.576135009,0.36015839,1.12819936,0.733270451,0.499549046,0.652360916,0.323122504
48,451,48451,1.093559903,2.457248056,1.022297688,0.905541472,0.897919445,1.090337369,0.808676144,0.937534903,0.577843253,1.378943652,1.166151745,1.112217497,1.092149219,0.181350322
48,453,48453,0.810328443,0.284005019,1.11233039,0.73269728,0.946947498,0.856703284,1.803161887,1.198143799,1.427322247,0.953795909,1.142147775,1.251280298,1.500583885,0.177327916
48,459,48459,1.378708838,2.789309467,2.323745148,0.610766217,0.790610249,1.011209546,2.818502631,0.807293817,0.540304211,1.587610204,0.954944755,0.418972465,0.919027315,0.123934429
48,463,48463,1.295901635,5.617963699,1.193585114,0.622307739,0.794441588,1.25323414,0.356927466,0.679659799,0.45360457,1.491259392,1.063180729,1.094391174,1.564080918,0
48,467,48467,1.550228113,3.339697403,2.200670556,0.884489051,0.776518684,1.142651515,0.338864365,0.648481304,0.349197928,1.297158259,1.585219943,0.865715005,0.908613661,0.201911914
48,469,48469,1.355282992,5.258548776,1.29262925,0.730871242,0.854325766,1.306015144,0.544125853,0.905667471,0.447764892,1.316859689,0.981889236,1.047002994,0.676271048,0.068532462
48,471,48471,1.00119125,0.916898518,1.074822719,0.977741467,0.857881334,1.166972024,0.464654964,0.800829887,0.383289069,1.628052576,1.4524023,1.118245154,1.122864151,0.204160846
48,473,48473,2.607979664,2.814977653,1.716413571,3.085051805,0.717484192,1.065424855,0.090495914,0.442395861,0.345906942,0.848846734,0.689729764,0.431680025,0.538570501,0.345485181
48,475,48475,2.734486277,21.79133536,1.158924459,0.38739336,0.604698506,1.265500564,0.340715349,0.833354507,0.383090385,0.594042477,0.811263667,0.574005955,0.918451204,0.084897107
48,477,48477,1.798924054,2.161427917,0.934325897,2.231311345,0.78868806,1.312943838,0.608940258,1.162157441,0.328454829,1.112613927,0.851076262,0.604540358,0.578265781,0.149022052
48,479,48479,0.380300418,1.857170433,0.440715362,0.096124801,1.00324841,1.757061036,0.322166859,0.750517038,0.61592826,1.526792706,1.035729637,0.589966132,1.25205064,0.030299999
48,481,48481,2.291897041,12.45061223,0.893621477,1.358629809,0.676508295,1.253818223,0.261874808,0.698678101,0.170618724,1.183557882,0.786553316,0.749651812,0.623805793,0.186089502
48,485,48485,1.02437911,1.492305128,0.758475132,1.098398828,0.984203816,1.112216629,0.579435932,0.830021987,0.506097776,1.297989842,1.057989308,1.140796744,1.012621908,0.014773753
48,487,48487,1.881145647,4.418283817,0.415119277,2.282567062,0.848030022,1.068734383,1.146932754,0.722241949,0.132364914,1.04574541,0.93898421,0.852644321,0.848756668,0.082727183
48,491,48491,1.049213749,0.505434546,1.491105211,0.896570254,1.000291972,1.251508239,0.468510543,0.84711497,0.844738213,0.943885691,1.103452526,1.151857289,0.509909054,0.153292949
48,493,48493,1.454331069,3.933480682,2.131746069,0.655571918,0.726743419,1.270339432,0.443964036,0.593954615,0.389541464,1.877831717,0.803034769,0.85446358,1.001842923,0.412163256
48,497,48497,2.054528226,8.554794001,1.425701598,1.269856251,0.819058945,1.073586623,0.244087975,0.529747966,0.29792858,1.154910746,0.7075415,0.709025008,0.627539594,0.257788211
48,499,48499,1.594282626,2.914943083,1.104733187,1.651277649,0.79786623,1.061822633,0.815964209,0.861557731,0.335402622,1.385742535,0.950597727,0.999360614,1.213604602,0.043286706
48,501,48501,3.812024804,31.07486753,2.095654067,0.150768549,0.400204286,0.874203848,0,0.434657745,0.178199864,0.750517928,0.435619607,0.700544285,0.770586695,0
48,503,48503,2.402168705,9.605626948,0.640436909,2.177529583,0.642533965,0.90666876,0.589187358,0.87660856,0.341855721,1.331242916,0.711818692,0.634149918,0.676682335,0.242235926
48,507,48507,1.490414333,6.281624023,0,0,0.739218334,0.634626564,0,0.641900772,0.170072507,2.987391607,0.950316784,1.034382424,1.263893868,0
48,999,48999,0,4.091121245,1.550622354,0,1.326132639,0.002503177,1.576565842,2.033341499,3.372665652,0.211234344,0.173963496,0.63739356,0.144368848,0.022889267
49,000,49000,1.151455997,0.816514385,1.368689981,1.079536883,0.953283051,1.041112258,1.234378622,1.041186675,1.005157697,0.935287621,0.945162228,0.829366233,1.117209745,0.049415208
49,001,49001,2.569315758,19.69618527,0.980884254,0.557557099,0.589122193,1.145666311,0,0.316804424,0.16073191,0.806752418,1.193284413,0.417738773,2.285634339,0
49,005,49005,1.970911472,0.587186,1.069444294,2.722118554,0.824510685,0.860310692,0.770173831,0.690300969,0.855479143,0.798632822,0.853608686,0.587941708,1.065628722,0.008057148
49,011,49011,1.241839102,0.341223956,1.657380937,1.165536833,0.966958715,0.929472961,0.570209697,0.559467662,0.872759929,0.822257189,1.002068625,0.843462377,2.319778441,0.009504062
49,013,49013,2.380888587,16.9680511,1.787175389,0.240139497,0.642871638,1.3857865,0,0.49702501,0.290543475,1.073877892,0.512079233,0.668477972,1.275963817,0
49,017,49017,0.467303609,1.800813699,0.199200909,0,1.126807843,0.651700372,2.14132607,0.173427187,0.063819133,0.516521963,4.507048459,0.128788947,1.824653339,0
49,029,49029,2.09383427,2.147278492,3.697181412,1.188517476,0.696814941,1.097694686,0,0.534727,0.457447542,1.026632103,1.199979248,1.239007274,0.966740999,0
49,035,49035,0.955903603,0.319333185,1.125421169,0.9722824,0.978266235,1.106110322,1.279112273,1.465403297,1.25441885,0.889400714,0.777884955,0.89099412,0.911958497,0.074013736
49,037,49037,1.229144106,6.287362978,1.441638528,0.252439004,1.008322834,0.466217318,0,0.338250198,0,1.541738806,1.454374262,0.518806954,2.630746326,0
49,043,49043,0.760530423,0.450511809,1.509238547,0.39402283,0.991948559,0.941920867,0.649081165,1.19978952,0.696521185,0.497319137,3.18832615,0.978086982,0.734726409,0.113903832
49,045,49045,1.274778619,0.900278112,1.099547745,1.442075666,0.874647424,1.104325428,0.533435017,0.384505482,0.896306419,0.900150928,1.152582449,0.846879816,2.410474391,0.054487988
49,049,49049,1.215478797,0.434658602,1.917057097,0.9574091,0.969362837,0.945075457,2.563035719,0.601632986,0.969839354,1.084604975,0.86472708,0.668216414,0.534478191,0.035970485
49,053,49053,1.018460718,0.334735509,1.919712787,0.630548935,1.015051695,1.187643292,0.6202252,0.696329138,0.545298257,1.028342587,1.458518392,0.850397279,0.683265071,0.033464133
49,057,49057,1.351259786,0.269483188,1.245276033,1.600252895,0.946627263,0.917031635,0.368355206,0.913935349,0.809745701,0.962048385,0.818926631,0.786576539,1.787570337,0.007677767
51,000,51000,0.819370093,0.384417225,1.081991907,0.748413907,1.0404835,0.905746484,0.91256016,0.855862574,1.295982948,0.953346861,0.962916576,1.153858544,1.266948128,1.706324326
51,001,51001,2.012797785,1.129012282,0.618335456,2.956967917,0.867464746,0.831108216,0.276583521,0.394139433,0.716834857,0.442250222,1.119687806,0.830452394,1.851183458,1.358652955
51,003,51003,0.936992408,1.324722677,1.334769223,0.650162119,0.987802429,0.913347672,0.719342865,0.832321108,1.322423233,0.973349545,1.102816678,1.630958556,0.804030919,0.483675631
51,005,51005,1.43999472,0.336817471,1.144602432,1.799750001,0.787827733,0.678043754,0,0.255893258,0.271197106,2.063739488,1.107679203,1.25354465,1.604201176,0
51,007,51007,2.561004145,6.864429705,3.325872789,1.406349306,0.734775758,1.271172263,0,0.413082987,0.430947228,0.793202452,0.362741604,0.580403852,0.463813877,0
51,009,51009,1.458917108,0.695825504,1.352900089,1.654053245,1.001801385,1.188762011,0.313610456,0.411996058,0.285062632,0.966743763,0.887365643,0.741927231,1.120256456,0.384065986
51,011,51011,1.17723555,2.291688222,2.145214777,0.446047713,1.081494619,1.329167827,0,0.382655861,0.395402301,0.843395345,1.091085003,0.976492463,0.708922472,0
51,013,51013,0.141552918,0,0.29844883,0,1.146357507,0.631397145,1.524511925,0.736210106,2.263617952,0.393566325,1.05889998,2.215147115,3.381075682,0.411881464
51,015,51015,1.94374103,0.766881787,1.429578111,2.441253845,0.808076909,1.117189545,0.479215711,0.345853276,0.456233128,1.244880217,0.612467187,0.62071323,0.769934261,0.147031838
51,017,51017,0.477902786,0.270916969,1.000216271,0.220442837,1.13132766,0.405454325,0.819793315,0.282057987,0.46959758,0.511186388,4.562746279,0.555813587,0.385172809,10.27991081
51,019,51019,1.283917782,0.573607922,1.458353471,1.297520209,1.016893694,1.124039176,0.570789627,0.637858126,1.071740281,0.594815092,0.899969378,1.593791858,0.58759253,0.494046238
51,023,51023,1.862954677,1.381429878,1.487463654,2.163564162,0.908211548,1.312207934,0.445521262,0.307994783,0.984565759,0.403367549,0.746221231,0.662091118,0.595787283,0.999107308
51,025,51025,1.429632228,5.536137219,1.26948376,0.825850359,1.026622548,0.98209789,0,0.424695202,1.388920668,0.753216357,0.479560537,0,0.98243042,0.113115494
51,027,51027,1.900517707,13.32425211,1.25197141,0.327660088,0.894848751,0.879488913,0.118449017,0.474270296,0.749831516,1.107113589,0.439524728,0.604668432,0.672191854,0.744802322
51,029,51029,1.393041903,5.240978774,1.729872479,0.552963032,0.945514573,0.873988736,0.400347442,0.258977187,0.254738266,0.889065012,0.449481608,0.979517279,4.950568337,1.860662929
51,031,51031,2.879153638,0.987877314,2.45357735,3.451856222,0.717530342,0.951540459,0.442648053,0.414822075,0.536649784,0.327899613,0.686035804,0.789255555,0.650632645,1.890788511
51,033,51033,0.931660196,1.295757937,1.214168375,0.713823599,1.130969251,1.186639191,0.180043928,0.224344581,0.935521086,0.428494425,1.057700197,2.05685261,1.49258034,2.516764225
51,035,51035,2.044390864,0.693618448,1.407350575,2.641173633,0.933629463,1.004006359,0.187117645,0.351312506,0.451792835,0.58969963,1.135659567,0.598074698,0.238162921,1.611882051
51,037,51037,1.919805787,3.818582691,0.59080637,2.352832098,0.862360594,1.384027745,0,0.456003379,0.396827045,0.74355348,0.491239165,0.816859592,1.509532983,0
51,041,51041,0.903085823,0.038288997,1.474421693,0.731591871,1.018732454,1.295966953,0.558519787,0.815970817,0.996463866,0.850256199,0.981701208,1.12003664,1.08068437,1.427096085
51,043,51043,2.028938917,3.431261713,1.659534301,2.005898203,0.915888678,0.633593332,0.314989274,0.649274672,0.880826047,0.772089079,0.607621195,1.575007324,0.191845358,3.345502423
51,045,51045,0.31796238,0,0.072596996,0,1.347874628,1.556986358,0,1.156398983,0.495867262,0.845524752,0.905435935,0.665637592,0.820052724,0
51,047,51047,1.172124709,1.310124499,1.441345049,1.001176596,0.862167395,1.163958686,1.56675436,0.527671363,0.719634382,1.296875629,0.896704033,1.472864117,1.403519423,0.162390396
51,049,51049,2.03816521,5.533246719,2.286205552,1.310629654,1.024101063,1.257056975,0,0.306025321,0.358467068,0.606724812,0,0.675249215,0.669132177,1.78031397
51,051,51051,2.293628342,18.51977686,1.290984961,0.103979913,0.87075587,0.886424474,0.124706057,0.36077412,0.487496799,0.561780139,0.447257629,0.629425928,1.915454143,0
51,053,51053,1.068984551,0.932976578,1.181263107,1.032804056,0.947878353,2.260337623,0,0.759089194,0.227760385,1.091209437,0.381407883,0.700986715,0.660401655,0
51,057,51057,1.079074261,1.179085097,0.493153176,1.396381432,1.052540821,1.406235861,0.506368093,0.813107634,0.523979316,0.746186235,1.173179251,1.264399193,0.314637901,2.335745078
51,059,51059,0.34906477,0.029407228,0.842090606,0.126828916,1.132676518,0.70459687,1.781379532,1.029894033,2.539438651,0.580101537,0.846370058,1.191549003,1.091816674,0.471906761
51,061,51061,1.210498942,1.514699296,2.310652841,0.542906075,1.031134173,1.015321408,0.276356403,0.619262704,0.784169919,0.707311585,1.136749826,1.738100368,0.992770386,1.459508545
51,063,51063,1.924922551,3.530224566,1.747892491,1.758466626,0.866499602,0.887967983,0,0.927625667,0.542309464,0.860197281,1.236658971,1.114981222,0.037737237,0
51,065,51065,1.234032989,2.479958031,2.462226543,0.333955523,1.029360846,0.927407173,0.287957228,0.331059849,1.485991395,0.742681472,0.914995971,1.668352972,0.005466433,0.538134007
51,067,51067,2.009882359,1.133699961,1.672599658,2.35670726,0.889195089,0.990899824,0.364406049,0.549566242,0.574434713,0.658391275,0.800458567,1.293719616,0.664099045,0.435840923
51,069,51069,1.832605368,1.042302837,1.564565666,2.125108394,0.910130571,1.23559044,0.498265347,1.112622593,0.65174749,0.343758997,0.815688443,0.681327383,1.172893054,0.248308662
51,071,51071,2.544595783,0,0,2.868851263,0.766668874,1.157895045,0.462257451,0.376408578,0.369370293,0.693993148,1.071543529,1.38068494,1.408784895,0.205460018
51,073,51073,0.691317696,0.535872061,1.483373849,0.273789133,1.037273106,1.499008061,0.45456454,0.714133309,0.53933868,0.962254584,1.396658844,1.686941721,0.906749475,1.524610078
51,075,51075,1.024315089,0.866615029,2.17028413,0.408867127,1.336215393,0.531087675,0,0,1.636593546,0.266223038,0.733136784,1.037937479,0.680984484,0.590069027
51,077,51077,1.687740804,2.651943264,0.501876674,2.198372781,1.124191489,0.580053741,0,1.08426119,0.35052023,0.791186889,0.453408785,0.530962814,1.244675415,0
51,079,51079,0.839602764,1.10210168,1.790186121,0.262066405,1.172831201,1.353249798,0.268998636,0.384425009,0.943893054,0.611993645,1.130730331,1.257455311,0.124169376,0.465662858
51,081,51081,2.317661602,0.781538277,0.524095896,3.599074009,0.830321862,0.637332197,0,0.102919241,0.174623899,0.426184014,0.61832407,0.295828202,5.009029308,0
51,083,51083,1.59137062,0.954819516,1.084467805,1.991466576,0.861739998,1.295404017,0.333711702,0.444920164,0.397211827,0.956512054,1.14311893,0.910892636,1.207272395,0.106909696
51,085,51085,1.257918026,0.415699588,2.243634572,0.850264494,0.999312863,1.405549486,0.528569911,0.43713257,0.846475349,0.61930724,1.112190186,1.158972028,0.473203949,0.416133064
51,087,51087,0.53615711,0.027475323,0.931447215,0.401909995,1.104793682,0.976559509,0.867831813,2.076781423,1.514117345,0.774329895,0.910902886,1.085586937,0.605366212,0.463534172
51,089,51089,2.109415739,0.331223224,0.691132468,3.219698241,0.78618989,1.402946702,0.392045569,0.459409953,0.745201107,0.553687635,0.69944398,0.877388069,0.694052536,0.142640628
51,091,51091,2.011061874,4.876233027,3.007300463,0.96886904,0.906577608,1.026248927,0,2.418321553,0.429430571,0.673567541,0,1.875766065,0,2.274935136
51,093,51093,2.4756172,1.309835974,1.00126734,3.514568168,0.816898311,1.03124502,0.118300035,0.514490553,0.692112465,0.360807531,0.786367913,1.156824771,0.161521068,0.14965342
51,095,51095,0.704449847,0.094222497,1.135475446,0.567972275,1.10506421,1.052034076,0.17388372,0.777382282,0.846500682,0.581616498,2.425681765,0.737110082,0.555580047,0.569142064
51,097,51097,2.514958678,8.194010896,2.556763334,1.533518367,0.925837903,0.988727968,0,0.182426578,0.362506326,0.590933675,0,0.831305415,0.460868535,5.04104945
51,099,51099,0.287170236,0.714213136,0.606901321,0.035240299,1.136953005,0.565337547,0.427191489,0.431049569,1.752744402,0.190124468,0.432532861,0.844248092,8.180328314,0.336319755
51,101,51101,2.255260249,3.492984953,1.502002621,2.477506989,0.891081812,1.216821096,0,0.676447544,0.471501517,0.336414743,0.737970799,1.138163119,0.245384141,0
51,103,51103,0.616583413,0.438220779,1.276457122,0.277205672,1.130316581,1.095275172,0.692626294,1.165266455,0.541868408,1.183827977,1.134060174,2.095117587,0.186910472,1.927628901
51,105,51105,1.02086709,4.044406849,1.493751658,0.243103383,1.116088953,1.200426596,0,0.57236425,0.484021629,0.673732281,0.672223645,0.643231348,2.962018473,0
51,107,51107,0.918731373,0.280381142,1.890822591,0.482783301,1.022060693,1.115832105,2.133246558,0.547351947,1.365139762,0.716048312,1.075167187,1.054669749,0.671676589,0.62595104
51,109,51109,1.951253869,0.445259819,3.006066367,1.620257788,0.896659347,1.827463274,0.065683501,0.24807281,0.362993609,0.257567748,0.653289419,0.911211855,0.898920454,1.412560265
51,111,51111,2.083938989,3.046660942,1.634010447,2.181368826,0.810919008,1.076439449,0.486829142,0.244063436,0.453697624,0.443805178,0.53876886,0.904095001,3.456401738,1.914505187
51,113,51113,1.555680799,2.75969089,1.503365448,1.385886009,1.005870639,1.388228775,0,0.268800499,0.249266738,0.890472758,0.965645073,0.88193193,0.187794132,0
51,115,51115,1.246279118,3.179248522,1.404964467,0.832228621,0.987466775,1.068840285,0,0.641124174,0.557004913,1.011757181,1.160795515,2.962324874,0,0
51,117,51117,1.38209701,1.676736196,1.246890298,1.413266316,0.974359969,1.182791882,0.776290613,0.537346307,0.59341562,0.805236995,0.967076315,1.224325153,1.035036786,0.238943873
51,119,51119,1.121240457,1.068152807,1.65630527,0.832763976,1.165889333,0.986960163,0.808056186,0.528988856,1.106120184,0.470544123,0.983694319,0.986140627,0.215983343,1.594659378
51,121,51121,1.290090362,0.443465706,0.614514536,1.819945699,0.998830765,0.974997163,0.697670654,0.817217074,0.952469238,0.648425128,1.393087238,0.97584261,0.524593676,0.409767538
51,125,51125,2.334710381,5.77065077,1.295647507,2.344016161,0.84791258,0.53844119,0,0.41006322,0.488910706,0.455689061,1.708962084,1.765258978,0.279192822,0
51,127,51127,2.110814423,0.427920913,5.251270822,0.634647236,0.930168646,0.822286641,0.169953842,0.307046507,0.428894646,0.657446825,1.08821295,1.111121388,0.309265527,0.299460356
51,131,51131,2.994289916,23.28770593,0.309818752,1.062767436,0.714224731,0.474196374,0,0.259742578,0,0.775734203,1.178207249,0.732604138,0.899484309,0
51,133,51133,2.568176234,1.465444285,1.909542582,3.136830138,0.789546742,1.018063606,0.273891058,0.538485277,0.56104968,0.114699892,0.869644048,1.658000348,0.898754812,0.804331269
51,135,51135,1.080621754,2.238241598,0.889874203,0.995016413,0.951164763,1.00717456,0.3473605,0.575161913,0.226928517,0.79724708,0.795708752,0.691329224,5.760703404,0.276410873
51,137,51137,1.553974547,3.530476443,1.068749246,1.496687594,0.905124975,1.145167102,0.155412975,0.988497741,0.397450593,0.89572861,0.906790373,1.513798522,1.133694481,1.235319077
51,139,51139,1.253791881,0.732509316,1.083455379,1.443249834,1.030836449,0.848707921,0.214969007,0.594896045,0.437264334,0.552842345,2.187130898,0.740396486,1.379004843,0.141410275
51,141,51141,2.518387855,3.156674698,0.63728827,3.479577012,0.743326411,0.921993099,0.518404392,0.293253086,0.747176251,0.75447341,0.727101379,0.724915551,0.166889066,0.71044842
51,143,51143,2.265054719,1.89175087,2.223607651,2.360388085,0.741261161,1.209898239,0.225964268,0.373177143,0.578545378,0.759856008,0.558494931,1.072414299,1.230597663,0.222964718
51,145,51145,1.71954263,0.601517793,4.309386208,0.456161311,0.872310482,0.874845566,0.239543828,0.428254422,0.813304276,0.328645915,1.141643413,1.409289959,3.104538776,0.889541997
51,147,51147,0.474686777,0.64215579,0.828554503,0.24841243,1.167320076,1.059692295,0.649570636,0.599383864,0.576139174,1.466000493,1.215402633,1.30003848,0.318237681,0.154074026
51,149,51149,0.618442249,0,0.989606068,0,1.035325507,1.496221556,0.016449239,0.267986069,0.677935462,0.646967969,0.977565837,1.001490732,5.300743092,0
51,153,51153,0.880245227,0.09246516,2.355391994,0.185980117,1.096003213,1.236710794,0.579741934,0.53991226,0.985528866,0.510885524,1.295682826,1.184044376,1.242557797,0.697857027
